PRIMARY NAICS CODE,TRIFID,REPORTING YEAR,DISPOSAL ACTIVITY,UNIT OF MEASURE,TRI_CHEM_ID,FLOW
325211,29202CRLNSUSHIG,1987,Other disposal,kg,100210,340.194
325211,29834VLCHMCARLI,1987,Other landfills,kg,100425,113.398
325211,29706SQCHMONESE,1987,Other landfills,kg,123386,4.53592
325211,29651HCHSTHOODR,1987,Other landfills,kg,100210,453.592
325211,29630BSFCRHIGHW,1987,Land treatment/application farming,kg,1310732,0.226796
325211,29630BSFCRHIGHW,1987,Land treatment/application farming,kg,107211,113.398
325211,29501DPNTFUSHIG,1987,Other disposal,kg,67561,90.7184
325211,29501DPNTFUSHIG,1987,Other disposal,kg,1344281,90.7184
325211,29706SQCHMONESE,1987,Other landfills,kg,7664939,0.226796
325211,28728BSFCRSANDH,1987,Other landfills,kg,7664382,6803.88
325211,28645STHST815DV,1987,Other landfills,kg,7440360,113.398
325211,28645STHST815DV,1987,Other landfills,kg,7429905,113.398
325211,27559CHMBNSTATE,1987,Other landfills,kg,67561,113.398
325211,27559CHMBNSTATE,1987,Other landfills,kg,50000,113.398
325211,27559CHMBNSTATE,1987,Other landfills,kg,1310732,113.398
325211,27559CHMBNSTATE,1987,Other landfills,kg,108952,113.398
325211,27559CHMBNSTATE,1987,Other landfills,kg,108781,113.398
325211,26181BRGWRSTATE,1987,Underground injection to class i wells,kg,N010,0.226796
325211,27559CHMBNSTATE,1987,Other landfills,kg,7647010,113.398
325211,26181BRGWRSTATE,1987,Underground injection to class i wells,kg,1310732,0.226796
325211,26181BRGWRSTATE,1987,Other landfills,kg,N458,0.453592
325211,26181BRGWRSTATE,1987,Other landfills,kg,N078,18.14368
325211,26181BRGWRSTATE,1987,Other landfills,kg,N010,167.82904
325211,26181BRGWRSTATE,1987,Other landfills,kg,107131,4.9895119999999995
325211,26180DPNTWDUPON,1987,Underground injection to class i wells,kg,N982,0.226796
325211,26180DPNTWDUPON,1987,Underground injection to class i wells,kg,92524,0.226796
325211,26181BRGWRSTATE,1987,Other landfills,kg,N982,149.68536
325211,26180DPNTWDUPON,1987,Underground injection to class i wells,kg,7782505,0.226796
325211,27820GRGPCAMPAC,1987,Land treatment/application farming,kg,108952,4.082328
325211,27820GRGPCAMPAC,1987,Land treatment/application farming,kg,7664939,0.226796
325211,28645STHST815DV,1987,Other landfills,kg,108781,0.226796
325211,28402CPNDSHIGHW,1987,Other landfills,kg,7440484,2630.8336
325211,28402CPNDSHIGHW,1987,Other landfills,kg,71432,0.226796
325211,28402CPNDSHIGHW,1987,Other landfills,kg,67561,20.41164
325211,28402CPNDSHIGHW,1987,Other disposal,kg,100210,113.398
325211,28402CPNDSHIGHW,1987,Land treatment/application farming,kg,7440484,544.3104
325211,27820GRGPCAMPAC,1987,Land treatment/application farming,kg,50000,190.50863999999999
325211,28402CPNDSHIGHW,1987,Land treatment/application farming,kg,71432,0.226796
325211,28302BRDNN1411I,1987,Other landfills,kg,7664417,226.342408
325211,28150HCHSTHWY19,1987,Other landfills,kg,67561,0.226796
325211,28150HCHSTHWY19,1987,Other landfills,kg,107211,0.226796
325211,28144TCHNCHIGHW,1987,Land treatment/application farming,kg,N010,498.9512
325211,28054WLSHC207TE,1987,Other disposal,kg,N010,113.398
325211,28054WLSHC207TE,1987,Other disposal,kg,1163195,113.398
325211,28402CPNDSHIGHW,1987,Land treatment/application farming,kg,67561,353.80176
325211,30344PPGND1377O,1987,Land treatment/application farming,kg,80057,0.226796
325211,23320HNTSM5100B,1987,Other landfills,kg,7647010,0.226796
325211,23320HNTSM5100B,1987,Other landfills,kg,1310732,0.226796
325211,12188GNRLL260HU,1987,Other landfills,kg,74873,1179.3392
325211,12188GNRLL260HU,1987,Other landfills,kg,N100,725747.2
325211,12188GNRLL260HU,1987,Other landfills,kg,N982,42184.056
325211,14150GNRLM305SA,1987,Land treatment/application farming,kg,1310732,0.226796
325211,14150GNRLM305SA,1987,Other landfills,kg,1310732,0.226796
325211,14150GNRLM305SA,1987,Other landfills,kg,75150,0.226796
325211,14150GNRLM305SA,1987,Underground injection to class i wells,kg,1310732,0.226796
325211,14150GNRLM305SA,1987,Underground injection to class i wells,kg,75150,0.226796
325211,15061PLYSR370FR,1987,Other landfills,kg,100425,0.226796
325211,15061PLYSR370FR,1987,Other landfills,kg,106990,0.226796
325211,15061PLYSR370FR,1987,Other landfills,kg,79061,0.226796
325211,15061PLYSR370FR,1987,Other landfills,kg,79107,0.226796
325211,15061PLYSR370FR,1987,Underground injection to class i wells,kg,106990,0.226796
325211,18966PRLSS1245I,1987,Other disposal,kg,100425,2267.96
325211,19007RHMNDOLDRT,1987,Other disposal,kg,108883,113.398
325211,19007RHMNDOLDRT,1987,Other disposal,kg,1330207,113.398
325211,19007RHMNDOLDRT,1987,Other disposal,kg,140885,113.398
325211,19007RHMNDOLDRT,1987,Other landfills,kg,7664417,0.226796
325211,19007RHMNDOLDRT,1987,Other landfills,kg,7440666,0.226796
325211,19007RHMNDOLDRT,1987,Other landfills,kg,7440439,0.226796
325211,19007RHMNDOLDRT,1987,Other landfills,kg,7440393,0.226796
325211,19007RHMNDOLDRT,1987,Other landfills,kg,67641,0.226796
325211,19007RHMNDOLDRT,1987,Other landfills,kg,67561,0.226796
325211,12188GNRLL260HU,1987,Other landfills,kg,7440666,63502.88
325211,19007RHMNDOLDRT,1987,Other landfills,kg,50000,0.226796
325211,19007RHMNDOLDRT,1987,Other landfills,kg,108054,0.226796
325211,19007RHMNDOLDRT,1987,Other landfills,kg,107131,0.226796
325211,19007RHMNDOLDRT,1987,Other landfills,kg,100425,0.226796
325211,19007RHMNDOLDRT,1987,Other landfills,kg,100414,0.226796
325211,19007RHMNDOLDRT,1987,Other disposal,kg,80626,816.4656
325211,19007RHMNDOLDRT,1987,Other disposal,kg,141322,113.398
325211,19007RHMNDOLDRT,1987,Other landfills,kg,1310732,0.226796
325211,12188GNRLL260HU,1987,Other landfills,kg,7440508,90718.4
325211,12188GNRLL260HU,1987,Other landfills,kg,71556,498.9512
325211,12188GNRLL260HU,1987,Other landfills,kg,71432,498.9512
325211,11802RCPLYNEWSO,1987,Underground injection to class i wells,kg,78933,0.226796
325211,11802RCPLYNEWSO,1987,Underground injection to class i wells,kg,584849,0.226796
325211,11802RCPLYNEWSO,1987,Underground injection to class i wells,kg,108883,0.226796
325211,11802RCPLYNEWSO,1987,Underground injection to class i wells,kg,107211,0.226796
325211,11802RCPLYNEWSO,1987,Underground injection to class i wells,kg,100425,0.226796
325211,11802RCPLYNEWSO,1987,Underground injection to class i wells,kg,100210,0.226796
325211,11802RCPLYNEWSO,1987,Underground injection to class i wells,kg,85449,0.226796
325211,11802RCPLYNEWSO,1987,Other landfills,kg,85449,0.226796
325211,11802RCPLYNEWSO,1987,Other landfills,kg,584849,0.226796
325211,11802RCPLYNEWSO,1987,Other landfills,kg,108883,0.226796
325211,11802RCPLYNEWSO,1987,Other landfills,kg,107211,0.226796
325211,11802RCPLYNEWSO,1987,Other landfills,kg,100425,0.226796
325211,11802RCPLYNEWSO,1987,Other landfills,kg,100210,0.226796
325211,11802RCPLYNEWSO,1987,Other disposal,kg,85449,0.226796
325211,11802RCPLYNEWSO,1987,Other landfills,kg,78933,0.226796
325211,19007RHMNDOLDRT,1987,Other landfills,kg,7664939,0.226796
325211,12158GNRLLNORYL,1987,Other landfills,kg,100425,12609.8576
325211,12158GNRLLNORYL,1987,Other landfills,kg,107131,4528.208936
325211,12188GNRLL260HU,1987,Other landfills,kg,67641,249.4756
325211,12188GNRLL260HU,1987,Other landfills,kg,67561,2494.756
325211,12188GNRLL260HU,1987,Other landfills,kg,108907,249.4756
325211,12188GNRLL260HU,1987,Other landfills,kg,108883,235.86784
325211,12188GNRLL260HU,1987,Other landfills,kg,100414,249.4756
325211,12158GNRLLNORYL,1987,Underground injection to class i wells,kg,1310732,0.226796
325211,12158GNRLLNORYL,1987,Other landfills,kg,105679,0.226796
325211,12158GNRLLNORYL,1987,Other landfills,kg,N982,1625.220136
325211,12158GNRLLNORYL,1987,Other landfills,kg,N078,663.151504
325211,12158GNRLLNORYL,1987,Other landfills,kg,95487,0.226796
325211,12158GNRLLNORYL,1987,Other landfills,kg,141322,8050.350816
325211,12158GNRLLNORYL,1987,Other landfills,kg,1310732,0.226796
325211,12158GNRLLNORYL,1987,Other landfills,kg,108952,0.226796
325211,12158GNRLLNORYL,1987,Other landfills,kg,108883,2721.552
325211,12158GNRLLNORYL,1987,Other landfills,kg,N100,234.053472
325211,23320HNTSM5100B,1987,Other landfills,kg,1330207,0.226796
325211,19007RHMNDOLDRT,1987,Other landfills,kg,7757826,0.226796
325211,19007RHMNDOLDRT,1987,Other landfills,kg,79061,0.226796
325211,19148SHLND2801S,1987,Underground injection to class i wells,kg,80626,0.226796
325211,19148SHLND2801S,1987,Underground injection to class i wells,kg,85449,0.226796
325211,19464CCDNTARMAN,1987,Land treatment/application farming,kg,7757826,0.226796
325211,19464CCDNTARMAN,1987,Other landfills,kg,108054,408.2328
325211,19464CCDNTARMAN,1987,Other landfills,kg,75014,331.12216
325211,19706FRMSPSCHOO,1987,Other landfills,kg,108054,149.68536
325211,19706FRMSPSCHOO,1987,Other landfills,kg,75014,952.5432
325211,19706GRGGL1685R,1987,Land treatment/application farming,kg,75014,0.226796
325211,19706GRGGL1685R,1987,Other landfills,kg,67561,0.226796
325211,19706GRGGL1685R,1987,Other landfills,kg,75014,0.226796
325211,19706GRGGL1685R,1987,Underground injection to class i wells,kg,67561,0.226796
325211,19706GRGGL1685R,1987,Underground injection to class i wells,kg,75014,0.226796
325211,19720CMRCSCHERR,1987,Other disposal,kg,75092,0.226796
325211,19720CMRCSCHERR,1987,Other landfills,kg,100425,0.226796
325211,19720CMRCSCHERR,1987,Other landfills,kg,108883,0.226796
325211,19720CMRCSCHERR,1987,Other landfills,kg,1310732,0.226796
325211,19720CMRCSCHERR,1987,Other landfills,kg,1330207,0.226796
325211,23320HNTSM5100B,1987,Other landfills,kg,1163195,0.226796
325211,23320HNTSM5100B,1987,Other landfills,kg,100414,0.226796
325211,23320HNTSM5100B,1987,Other disposal,kg,100425,344.72992
325211,22980DPNTWDUPON,1987,Other disposal,kg,96333,10.886208
325211,22980DPNTWDUPON,1987,Other disposal,kg,7664939,77.11064
325211,22980DPNTWDUPON,1987,Other disposal,kg,107131,31.75144
325211,19148SHLND2801S,1987,Underground injection to class i wells,kg,1310732,0.226796
325211,21226VSTCH3441F,1987,Other disposal,kg,7782505,113.398
325211,21226VSTCH3441F,1987,Other disposal,kg,1310732,0.226796
325211,19720CMRCSCHERR,1987,Other landfills,kg,95636,0.226796
325211,19720CMRCSCHERR,1987,Other landfills,kg,78933,0.226796
325211,19720CMRCSCHERR,1987,Other landfills,kg,7664939,0.226796
325211,19720CMRCSCHERR,1987,Other landfills,kg,67641,0.226796
325211,19720CMRCSCHERR,1987,Other landfills,kg,584849,0.226796
325211,21226VSTCH3441F,1987,Other disposal,kg,7664939,0.226796
325211,19148SHLND2801S,1987,Underground injection to class i wells,kg,108316,0.226796
325211,19148SHLND2801S,1987,Underground injection to class i wells,kg,107211,0.226796
325211,19148SHLND2801S,1987,Underground injection to class i wells,kg,100425,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,67641,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,67561,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,50000,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,141322,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,140885,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,1330207,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,7440393,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,1310732,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,108054,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,107131,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,100425,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,100414,0.226796
325211,19007RHMNDOLDRT,1987,Other landfills,kg,96333,0.226796
325211,19007RHMNDOLDRT,1987,Other landfills,kg,79107,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,108883,0.226796
325211,19007RHMNDOLDRT,1987,Other landfills,kg,78933,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,7440439,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,7664417,0.226796
325211,19148SHLND2801S,1987,Other landfills,kg,85449,0.226796
325211,19148SHLND2801S,1987,Other landfills,kg,1310732,0.226796
325211,19148SHLND2801S,1987,Other landfills,kg,108316,0.226796
325211,19148SHLND2801S,1987,Other landfills,kg,107211,0.226796
325211,19148SHLND2801S,1987,Other landfills,kg,100425,0.226796
325211,19136THMCC7600S,1987,Other disposal,kg,1330207,635.0288
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,7440666,0.226796
325211,19136THMCC7600S,1987,Other disposal,kg,108883,952.5432
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,80626,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,79107,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,79061,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,78933,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,7757826,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,7664939,0.226796
325211,19007RHMNDOLDRT,1987,Underground injection to class i wells,kg,96333,0.226796
325211,30344PPGND1377O,1987,Land treatment/application farming,kg,85449,0.226796
325211,30344PPGND1377O,1987,Other landfills,kg,1310732,0.226796
325211,30344PPGND1377O,1987,Other landfills,kg,75092,0.226796
325211,44004VYGNCMIDDL,1987,Other landfills,kg,79016,0.226796
325211,44004VYGNCMIDDL,1987,Underground injection to class i wells,kg,108054,0.226796
325211,44004VYGNCMIDDL,1987,Underground injection to class i wells,kg,1310732,0.226796
325211,44004VYGNCMIDDL,1987,Underground injection to class i wells,kg,75014,0.226796
325211,44004VYGNCMIDDL,1987,Underground injection to class i wells,kg,7664939,0.226796
325211,44004VYGNCMIDDL,1987,Underground injection to class i wells,kg,79016,0.226796
325211,44260DVRST165SC,1987,Other disposal,kg,1310732,0.226796
325211,44260DVRST165SC,1987,Other disposal,kg,7664939,0.226796
325211,44260DVRST165SC,1987,Other landfills,kg,7783202,0.226796
325211,44839THGLD300SP,1987,Land treatment/application farming,kg,107211,113.398
325211,44839THGLD300SP,1987,Other landfills,kg,1330207,113.398
325211,45001HRCLS356TH,1987,Other disposal,kg,1310732,113.398
325211,45001HRCLS356TH,1987,Other disposal,kg,50000,113.398
325211,45636RSTCHRT52A,1987,Underground injection to class i wells,kg,1310732,0.226796
325211,45636RSTCHRT52A,1987,Underground injection to class i wells,kg,62533,18165.452416
325211,45636RSTCHRT52A,1987,Underground injection to class i wells,kg,67641,204429.832072
325211,45636RSTCHRT52A,1987,Underground injection to class i wells,kg,7664939,0.226796
325211,46394MCCHM2357S,1987,Other landfills,kg,7440020,0.226796
325211,46394MCCHM2357S,1987,Other landfills,kg,1634044,0.226796
325211,46394MCCHM2357S,1987,Other landfills,kg,1310732,0.226796
325211,46394MCCHM2357S,1987,Other landfills,kg,100425,0.226796
325211,46394MCCHM2357S,1987,Land treatment/application farming,kg,7664417,0.226796
325211,46394MCCHM2357S,1987,Land treatment/application farming,kg,7664382,0.226796
325211,44004VYGNCMIDDL,1987,Other landfills,kg,7664939,0.226796
325211,46394MCCHM2357S,1987,Land treatment/application farming,kg,75650,0.226796
325211,46394MCCHM2357S,1987,Land treatment/application farming,kg,7440020,0.226796
325211,46394MCCHM2357S,1987,Land treatment/application farming,kg,1634044,0.226796
325211,46394MCCHM2357S,1987,Land treatment/application farming,kg,1310732,0.226796
325211,46394MCCHM2357S,1987,Land treatment/application farming,kg,100425,0.226796
325211,45750MCPRFPOBOX,1987,Other disposal,kg,1310732,163.29312
325211,45750MCPRFPOBOX,1987,Other disposal,kg,108907,5443.104
325211,46394MCCHM2357S,1987,Land treatment/application farming,kg,7440473,0.226796
325211,44004VYGNCMIDDL,1987,Other landfills,kg,75014,0.226796
325211,44004VYGNCMIDDL,1987,Other landfills,kg,1310732,0.226796
325211,44004VYGNCMIDDL,1987,Other landfills,kg,108054,0.226796
325211,43207FRNKL2020B,1987,Other landfills,kg,71556,0.226796
325211,43207FRNKL2020B,1987,Other landfills,kg,67641,0.226796
325211,43113PPGNDPITTS,1987,Underground injection to class i wells,kg,140885,0.226796
325211,42303WRGRC5525U,1987,Underground injection to class i wells,kg,108952,0.226796
325211,42303WRGRC5525U,1987,Land treatment/application farming,kg,108952,77.11064
325211,41015FLNSL3535L,1987,Land treatment/application farming,kg,85449,0.226796
325211,43207FRNKL2020B,1987,Other landfills,kg,85687,0.226796
325211,41015FLNSL3535L,1987,Land treatment/application farming,kg,107211,0.226796
325211,40211BFGDR4100B,1987,Other landfills,kg,7664939,0.226796
325211,40211BFGDR4100B,1987,Other landfills,kg,67561,0.226796
325211,40209RLNCN4730C,1987,Underground injection to class i wells,kg,85449,0.226796
325211,40209RLNCN4730C,1987,Underground injection to class i wells,kg,80626,0.226796
325211,40209RLNCN4730C,1987,Underground injection to class i wells,kg,71363,0.226796
325211,40209RLNCN4730C,1987,Underground injection to class i wells,kg,50000,0.226796
